tombstone_code,place,tombstone_id,latitude,longitude,last_name,name,fathers_name,gender,year,tags,epitaph_language,decor_type,tombstone_type,tombstone_material_code,source_ru,source_en
RSK192,Рашков,192,47.9407768837014,28.8432835274552,,Неизвестный,,m,,,HE,,N,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK193,Рашков,193,47.9407722854747,28.8432862493361,,Песах,Шмуэль,m,1801,"торани, пожилой",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK194,Рашков,194,47.9407648540421,28.8432920856731,,Хананья,Песах,m,1806,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK195,Рашков,195,47.9407562499413,28.8432925962257,,Шмуэль Авраам,Йехуда,m,1831,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK196,Рашков,196,47.9407524343005,28.8432906234202,,Яаков Сандер,Мордехай,m,1807,кадош,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK197,Рашков,197,47.9407363714446,28.8432984831633,,Ицхак,Аарон,m,1805,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK198,Рашков,198,47.9413799635872,28.8431820031899,,Неизвестный,,n,1757,,HE,,L,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK199,Рашков,199,47.9413665995898,28.8431899894899,,Неизвестный,Ицхак,n,1755,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK200,Рашков,200,47.9413594565549,28.8431959293362,,Нафтали Герц,Авраам,m,1750,кадош,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK201,Рашков,201,47.941333365477,28.843200610118,,Йехуда,Нахман,m,,"кадош, жена",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK201,Рашков,201,47.941333365477,28.843200610118,,Рося,Исраэль,f,,"кадош, жена",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK201,Рашков,201,47.941333365477,28.843200610118,,Моше,Аарон,m,,"кадош, жена",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK201,Рашков,201,47.941333365477,28.843200610118,,Неизвестная,,f,,"кадош, жена",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK201,Рашков,201,47.941333365477,28.843200610118,,Барух,Йехуда,m,,"кадош, жена",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK201,Рашков,201,47.941333365477,28.843200610118,,Неизвестная,,f,1742,"кадош, жена",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK202,Рашков,202,47.9413087778248,28.8432102645264,,Арье_Лейб,Песах,m,1762,кадош,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK203,Рашков,203,47.9413008190377,28.8432056671614,,Неизвестный,,n,,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK204,Рашков,204,47.9412917328621,28.8432020879722,,Неизвестный,,n,,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK205,Рашков,205,47.941273990354,28.8432008939472,,Неизвестный,,n,,,HE,,N,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK206,Рашков,206,47.9412617958701,28.8432042207469,,Неизвестная,,f,,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK207,Рашков,207,47.941255914807,28.8432059416403,,Сара,Цви,f,1820,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK208,Рашков,208,47.9412465266293,28.843209313192,,Неха,Авраам,f,1757,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK209,Рашков,209,47.9412288907838,28.8432126152348,,Голда,Мордехай,f,1759,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK210,Рашков,210,47.941222809964,28.8432171495448,,Сося,Элияху,f,1785,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK211,Рашков,211,47.941213462464,28.8432197710069,,Давид,Элияху,m,1759,юноша,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK212,Рашков,212,47.9412059081536,28.8432245649171,,Йехиэль Михл,Элиэзер,m,1759,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK213,Рашков,213,47.9412005822534,28.8432274298974,,Элиэзер,Александр,m,1758,пожилой,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK214,Рашков,214,47.9411929928837,28.8432292393561,,Давид,Мордехай,m,1758,пожилой,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK215,Рашков,215,47.9411850537069,28.8432343593831,,Неизвестный,,n,1757,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK216,Рашков,216,,,,Ноах,Йекутиэль,m,1753,"каббалист, торани",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK216a,Рашков,216a,47.9411763289707,28.843226358512,,Цви_Гирш,Шломо Залман,m,1752,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK217,Рашков,217,47.9411586799971,28.8432289379118,,Давид,Меир,m,1752,"кадош, ученый",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK218,Рашков,218,47.9411521492204,28.8432365698869,,Зеев,Ицхак,m,1787,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK219,Рашков,219,47.9411330007771,28.8432427287313,,Шабтай,Элиэзер,m,1788,,HE,,L,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK220,Рашков,220,47.9411274388762,28.8432467879744,,Яаков Авраам,Цви,m,1788,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK221,Рашков,221,47.9411190607974,28.8432522214114,,Бейла,Элиэзер,m,1777,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK222,Рашков,222,47.9411004137999,28.8432690017004,,Неизвестный,,n,,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK223,Рашков,223,47.9410897359873,28.8432560329212,,Хина,Шмуэль,f,1824,,HE,,L,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK224,Рашков,224,47.941069751136,28.8432842075175,,Ласе Шейндл,Цви,f,1823,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK225,Рашков,225,47.9410177779542,28.8432939410684,,Элияху,Йосеф,m,1815,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK226,Рашков,226,47.9409208909913,28.8432881279194,,Йехуда Лейб,Нисан,m,1797,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK227,Рашков,227,47.940911766782,28.8432873333237,,Меир,Ицхак,m,1797,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK228,Рашков,228,47.9409042761783,28.8432859692438,,Давид,Ицхак,m,1791,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK228a,Рашков,228a,47.9409061633254,28.8432967069548,,Гедалья,Авраам,m,1801,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK229,Рашков,229,47.940895184274,28.8432908227496,,Иссахар,Зеев,m,,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK230,Рашков,230,47.9408875286229,28.8432936235244,,Лейб,Исраэль,m,1795,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK231,Рашков,231,47.9408601490721,28.843294746717,,Авраам,Барух,m,1794,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK232,Рашков,232,47.9408500057335,28.8432934563987,,Ицхак,Александр,m,1794,коэн,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK233,Рашков,233,47.9408416953897,28.8433012982551,,Дов,Цви,m,1795,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK234,Рашков,234,47.9408317280888,28.8433024819453,,Эльханан,Шая,m,1794,коэн,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK235,Рашков,235,47.9408278688238,28.8433023166744,,Неизвестный,,n,1830,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK236,Рашков,236,47.9408214290015,28.8433054098981,,Реувен,Ицхак,m,,"левит, кадош",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK236,Рашков,236,47.9408214290015,28.8433054098981,,Йехуда Лейб,Йехезкель,m,1794,"левит, кадош",HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
RSK237,Рашков,237,47.940810563312,28.8433099110811,,Давид,Яаков,m,1798,,HE,,M,SC,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
